summary_nr,rel_insp_nr,age,sex,nature_of_inj,part_of_body,src_of_injury,event_type,evn_factor,hum_factor,occ_code,degree_of_inj,task_assigned,hazsub,const_op,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,load_dt
312436165,312436165,36,M,11,8,28,1,5,14,417,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312436645,312436645,45,M,7,5,21,1,5,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312436959,312436959,56,M,7,10,21,5,2,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312437064,312437064,41,M,11,19,25,5,6,14,595,2,1,,43,43,15,,9,1,2019-07-22 00:18:41 EDT
312450380,312450380,46,M,21,31,43,14,18,14,883,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312577232,312577232,37,M,1,11,26,2,1,4,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312577570,312577570,59,M,21,19,26,1,18,14,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312664683,312664683,60,M,1,11,8,1,6,4,0,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312664782,312664782,57,M,1,10,26,14,3,14,735,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312664972,312664972,47,M,5,4,15,13,8,14,999,1,2,8870,0,0,0,,,1,2019-07-22 00:18:41 EDT
312666050,312666050,34,M,7,8,28,1,5,9,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312666712,312666712,22,M,1,10,28,2,4,12,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312667892,312667892,41,M,5,12,26,2,8,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312668015,312668015,30,M,1,10,26,2,1,1,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312668049,312668049,28,M,1,10,28,2,1,1,999,2,1,,9,9,25,,,1,2019-07-22 00:18:41 EDT
312668221,312668221,26,M,15,19,23,13,17,1,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312668536,312668536,70,M,7,4,21,7,13,10,999,1,1,,14,14,26,,,1,2019-07-22 00:18:41 EDT
312669237,312669237,26,M,1,10,7,1,8,4,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312669385,312669385,34,M,12,11,8,5,18,17,0,2,2,,0,0,0,,,1,2017-03-20 01:00:11 EDT
312669575,312669575,22,M,1,10,26,2,1,13,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312669666,312669666,23,F,12,16,29,1,5,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312669880,312669872,34,M,6,13,7,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312688104,312688104,45,M,4,8,16,14,18,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312688898,312688898,30,F,7,10,8,2,1,5,383,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312845217,312845217,44,M,21,1,26,2,8,10,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312918709,312918709,55,M,12,13,5,4,18,14,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
312984297,312984297,57,M,21,4,29,1,18,1,417,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313161473,313161473,57,M,21,31,43,14,18,14,426,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313169179,313169179,45,M,18,1,42,5,2,14,588,2,1,,42,18,16,,6,1,2019-07-22 00:18:41 EDT
313206534,313206534,57,F,12,10,26,2,3,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313214926,313214926,61,M,21,13,42,5,6,1,599,1,1,,17,20,14,,6,1,2019-07-22 00:18:41 EDT
313354268,313354268,20,M,21,13,27,1,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313379281,313379281,56,M,1,10,26,2,3,1,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313380255,313380255,22,M,12,11,8,5,18,6,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313381030,313381030,34,M,21,2,26,2,1,13,779,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
313381246,313381246,39,M,12,5,8,1,6,1,567,2,1,,20,20,26,,,1,2019-07-22 00:18:41 EDT
313381345,313381345,32,M,1,10,26,14,3,11,873,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313383226,313383226,52,M,7,12,43,2,1,14,215,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313384141,313384141,28,M,4,11,9,10,18,14,224,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313440240,313440240,32,M,10,12,15,13,18,1,999,2,1,,0,24,11,,,1,2019-07-22 00:18:41 EDT
313509234,313509234,40,M,1,10,26,2,3,13,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313641623,313641623,48,M,15,4,23,14,17,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313641730,313641953,23,M,1,12,24,6,1,1,869,2,1,,25,25,30,,,1,2019-07-22 00:18:41 EDT
313666265,313666265,31,M,10,5,8,13,8,4,999,1,1,8870,24,24,8,,,1,2019-07-22 00:18:41 EDT
313720591,313720591,57,M,21,5,30,5,13,9,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313837817,313837817,54,F,7,10,26,2,8,1,686,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
313931354,313931354,45,M,21,13,27,5,8,1,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314054792,314054792,44,M,1,12,26,2,1,17,873,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314156084,314156084,42,M,6,13,26,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314190943,314190943,48,M,21,19,22,5,13,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314196429,314196429,32,M,21,13,26,1,4,18,889,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314198912,314198912,31,M,21,13,33,1,18,1,418,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314202375,314202375,53,M,21,13,26,2,4,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314323270,314323270,49,M,7,9,21,1,8,10,496,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314406455,314406455,32,M,7,10,21,6,18,1,999,3,1,,4,4,30,,,1,2019-07-22 00:18:41 EDT
314492398,314492398,60,M,21,4,3,3,5,14,999,1,1,,50,43,30,,,1,2019-07-22 00:18:41 EDT
314709346,314709346,57,M,10,21,27,13,18,13,575,1,1,,0,1,9,,,1,2019-07-22 00:18:41 EDT
314764598,314764598,23,M,1,10,26,2,1,17,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314822693,314822693,39,M,12,3,25,5,6,14,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314828849,314828849,30,M,1,10,5,2,4,1,859,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314829342,314829342,60,M,1,10,26,2,3,1,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314829920,314829920,52,F,6,13,43,4,18,8,446,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314857947,314857947,35,M,1,10,26,1,1,14,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314884719,314884719,37,M,21,31,43,12,18,14,505,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314980079,314980079,62,M,3,13,39,1,6,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314981150,314981150,52,M,12,13,15,5,6,18,503,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
314999517,314999517,54,M,21,5,29,2,1,10,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315068213,315068213,32,M,1,10,5,2,1,14,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315077933,315077933,30,M,1,16,27,1,18,14,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315094763,315094763,53,M,21,5,27,1,4,1,804,1,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
315114934,315114934,24,M,12,2,43,2,2,1,727,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315114942,315114942,21,M,12,16,26,1,5,1,727,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315157669,315157669,45,M,12,2,8,5,18,1,999,2,1,,0,43,15,,14,1,2017-03-20 01:00:11 EDT
315269696,315269696,53,F,12,10,27,2,8,1,356,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315277558,315277608,68,M,21,13,26,2,1,9,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315532069,315532069,50,M,21,16,25,5,18,14,869,2,1,,14,14,14,,8,1,2019-07-22 00:18:41 EDT
315722306,315722306,26,M,21,31,43,12,18,14,796,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315751834,315751834,62,M,21,31,43,12,18,14,853,1,1,,11,11,30,,,1,2019-07-22 00:18:41 EDT
315777730,315777730,40,M,9,18,5,14,18,14,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
315777870,315777870,29,M,1,10,21,2,18,14,0,2,1,,12,18,30,,,1,2017-03-20 01:00:11 EDT
315810200,315810200,49,M,21,31,29,1,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315829002,315829002,65,M,1,10,26,1,5,13,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315899187,315899187,32,M,12,5,42,2,18,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315952622,315952622,45,M,7,11,43,1,18,4,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
315964536,315964536,36,M,10,31,25,13,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316210616,316210616,19,M,12,14,7,1,8,11,883,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316211234,316211234,59,M,12,14,5,4,13,1,553,2,1,,1,1,21,,1,1,2017-03-20 01:00:11 EDT
316283076,316283076,43,M,6,13,36,1,5,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316343524,316343524,19,M,1,10,26,1,1,13,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316343623,316343623,33,M,12,13,27,5,18,14,883,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316343896,316343896,48,M,10,12,15,13,8,13,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316343904,316343904,51,M,12,16,7,1,6,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316344019,316344019,20,M,12,9,42,5,13,1,576,2,1,,64,9,18,,16,1,2019-07-22 00:18:41 EDT
316344050,316344068,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316344878,316344878,40,M,1,10,26,7,3,17,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316345206,316345206,58,M,3,5,29,2,6,6,507,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316345214,316345214,18,M,1,12,26,2,1,9,706,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316345255,316345255,22,M,12,16,30,2,4,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316345909,316345909,47,M,12,11,18,4,13,14,883,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316346196,316346196,50,M,1,10,24,2,1,4,0,2,2,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316346949,316346949,37,M,15,4,23,13,18,1,0,2,2,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316347244,316347244,57,M,7,15,30,1,1,4,999,2,2,,35,35,4,,,1,2019-07-22 00:18:41 EDT
316347665,316347665,23,M,1,10,36,7,3,13,999,3,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316347699,316347699,27,M,12,5,34,5,6,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316347731,316347731,32,M,7,12,26,2,1,13,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316347749,316347749,50,F,12,11,7,2,4,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316347848,316347848,62,F,21,4,30,1,4,20,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316347939,316347939,28,M,1,10,26,2,2,17,755,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316348127,316348127,43,M,21,4,29,2,4,4,0,1,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316348218,316348218,56,M,21,19,29,2,18,14,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316348291,316348283,23,M,1,10,26,2,1,18,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316348507,316348507,48,M,10,17,15,13,8,4,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316348952,316348952,42,M,7,12,26,2,3,9,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316349455,316349455,21,M,21,19,43,5,18,4,0,1,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349554,316349554,62,M,12,2,30,2,1,9,999,2,2,,0,24,5,,,1,2019-07-22 00:18:41 EDT
316349877,316349877,35,M,1,10,26,2,1,9,999,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349893,316349893,31,M,1,10,26,2,1,4,999,2,2,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349901,316349901,59,M,12,2,25,5,6,8,999,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349919,316349919,57,M,12,19,30,4,5,9,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349927,316349927,60,M,1,10,26,2,1,18,0,3,2,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349950,316349950,56,M,12,13,43,14,18,14,0,1,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316349968,316349968,26,M,21,4,7,2,4,9,0,1,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316350644,316350644,34,M,12,19,25,5,18,14,0,2,2,,12,12,14,,8,1,2017-03-20 01:00:11 EDT
316350743,316350743,19,M,5,11,17,6,6,10,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316350776,316350776,40,M,12,10,26,1,1,14,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316350784,316350784,61,M,6,13,8,5,18,20,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316350966,316350966,29,M,1,10,28,2,1,8,0,3,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316350974,316350974,28,M,1,10,30,2,1,15,0,3,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316351139,316351139,20,M,9,11,27,2,1,14,0,2,1,,20,20,26,,,1,2017-03-20 01:00:11 EDT
316351147,316351147,20,M,1,10,26,2,3,9,0,3,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316505726,316505726,68,M,21,19,29,1,18,1,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316521525,316521525,29,M,12,2,25,5,13,14,417,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316522101,316522101,44,M,5,2,16,14,18,20,633,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316522218,316522218,59,M,21,1,43,8,7,14,308,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316675438,316675438,61,M,15,19,23,10,11,1,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
316817121,316817121,26,M,1,16,26,6,2,12,224,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
316818327,316818327,34,M,21,28,44,8,7,19,999,2,1,,8,62,1,,,1,2019-07-22 00:18:41 EDT
316983394,316983394,50,M,21,11,30,2,8,14,856,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
317142388,317142305,69,M,21,1,7,1,13,1,804,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
317144186,317144186,60,M,9,22,42,5,13,14,869,2,1,,14,14,16,,28,1,2019-07-22 00:18:41 EDT
317229540,317229540,60,M,5,4,8,5,8,1,999,2,1,,0,0,15,,10,1,2019-07-22 00:18:41 EDT
317248219,317248219,49,M,12,16,42,5,8,10,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
317253482,317253482,51,M,12,19,26,5,6,14,869,2,1,,10,5,17,,25,1,2017-03-20 01:00:11 EDT
317253482,317253482,47,M,12,19,26,5,6,14,869,2,1,,10,5,17,,25,2,2017-03-20 01:00:11 EDT
317375939,317375939,24,M,12,14,34,5,18,9,0,2,1,,66,66,21,,52,1,2017-03-20 01:00:11 EDT
317585123,317585123,34,M,2,4,19,8,7,1,856,1,1,C730,0,0,0,,,1,2019-07-22 00:18:41 EDT
317629491,317629517,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,2,2017-03-20 01:00:11 EDT
317629491,317629491,21,M,7,10,26,2,18,13,0,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
360238687,303476071,27,M,12,13,26,2,4,10,889,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360238711,303886162,28,M,21,19,42,5,18,14,595,1,1,,43,43,15,,28,1,2019-07-22 00:18:41 EDT
360238869,304193949,32,M,21,13,42,5,18,6,869,1,1,,0,9,16,,50,1,2019-07-22 00:18:41 EDT
360238927,304602295,22,M,6,19,42,5,13,20,595,1,1,,43,43,15,,18,1,2019-07-22 00:18:41 EDT
360258966,307481978,31,F,21,13,33,14,18,14,447,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360315378,305284614,26,M,21,19,5,5,13,1,999,1,1,,0,43,15,,63,1,2019-07-22 00:18:41 EDT
360315568,305873986,27,M,21,5,30,2,4,9,804,1,2,,0,1,6,,,1,2019-07-22 00:18:41 EDT
360315568,305873986,34,M,3,3,30,2,4,9,804,3,2,,0,0,0,,,2,2019-07-22 00:18:41 EDT
360315824,307135319,47,M,21,1,26,2,1,1,575,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360315832,307135434,38,M,21,19,38,2,1,14,825,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360315956,307134924,69,M,12,13,12,5,14,1,426,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360332761,300553088,19,M,21,19,12,2,4,14,999,1,1,,52,11,27,,,1,2019-07-22 00:18:41 EDT
360419501,122467913,71,M,21,19,42,5,18,6,999,1,1,,0,5,18,,65,1,2019-07-22 00:18:41 EDT
360736862,305607186,48,M,6,13,29,5,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360825848,300334141,45,M,2,5,30,2,4,14,235,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360864078,122382971,49,M,10,12,15,13,18,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360894125,301174611,46,M,21,5,29,1,18,14,869,1,1,,0,32,7,,,1,2019-07-22 00:18:41 EDT
360897219,304397276,27,M,21,13,26,1,4,13,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360967749,122482599,28,M,17,25,19,8,7,1,579,2,2,0560,0,0,0,,,4,2019-07-22 00:18:41 EDT
360967749,122482581,45,M,17,25,19,8,7,1,637,2,2,0560,0,0,0,,,3,2019-07-22 00:18:41 EDT
360967749,122482581,48,M,17,25,19,8,7,1,579,2,2,0560,0,0,0,,,2,2019-07-22 00:18:41 EDT
360967749,122482581,30,M,17,25,19,8,7,1,519,2,2,0560,0,0,0,,,1,2019-07-22 00:18:41 EDT
360967749,122482599,50,M,17,25,19,8,7,1,579,2,2,0560,0,0,0,,,5,2019-07-22 00:18:41 EDT
360967897,122476898,40,M,6,13,5,1,6,4,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360967897,300479748,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,2,2019-07-22 00:18:41 EDT
360975197,123270993,49,M,2,4,12,12,15,4,869,1,1,,26,11,27,,,1,2019-07-22 00:18:41 EDT
360975197,123270993,29,M,2,4,12,12,15,4,869,1,1,,26,11,27,,,2,2019-07-22 00:18:41 EDT
360975197,123270993,21,M,2,4,12,12,15,4,869,1,1,,26,11,27,,,3,2019-07-22 00:18:41 EDT
360984553,310136551,47,M,3,13,42,5,13,20,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
360984553,310136551,37,M,3,13,42,5,13,20,999,1,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
361077654,300490109,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361078942,107094039,49,M,18,13,5,5,13,17,999,1,1,,54,18,14,,6,1,2019-07-22 00:18:41 EDT
361107626,106559297,25,M,5,9,23,1,11,14,614,2,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
361107626,106559297,35,M,5,9,23,1,11,14,614,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
361107626,106559297,40,M,5,9,23,1,11,14,614,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361128978,110346376,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361143951,107486672,53,M,5,4,9,14,7,1,999,2,1,,0,0,0,,,3,2019-07-22 00:18:41 EDT
361143951,107486672,49,M,5,4,9,14,7,1,999,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
361143951,107486672,51,M,5,4,9,14,7,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361483373,301131199,39,M,12,3,8,5,18,1,567,2,1,,0,50,15,,16,1,2019-07-22 00:18:41 EDT
361485089,301133864,38,M,20,11,42,5,18,14,856,2,1,8880,0,52,22,,2,1,2019-07-22 00:18:41 EDT
361485865,125631093,30,M,5,9,16,14,10,1,869,2,2,E101,0,0,0,,,3,2019-07-22 00:18:41 EDT
361485865,125631093,28,M,5,2,16,14,10,1,869,2,2,E101,0,0,0,,,2,2019-07-22 00:18:41 EDT
361485865,125631093,24,M,5,2,16,14,10,1,869,2,2,E101,0,0,0,,,1,2019-07-22 00:18:41 EDT
361488315,301133336,25,M,12,17,26,1,18,1,756,2,1,8880,0,0,0,,,1,2019-07-22 00:18:41 EDT
361674393,120214739,20,M,10,4,15,13,18,14,576,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361704893,125739896,40,F,17,31,9,8,7,10,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361716590,125740944,24,M,1,11,30,2,8,14,856,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361805906,300043551,28,M,6,13,42,5,7,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361849425,303481758,57,M,10,13,15,14,18,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361849615,300104171,49,M,12,19,42,5,18,1,999,1,1,,0,8,18,,130,1,2019-07-22 00:18:41 EDT
361862675,300246535,22,M,12,13,24,1,6,6,733,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361863327,121967798,49,M,21,4,26,2,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361917206,305448805,22,M,10,4,15,13,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
361968969,116139841,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,2019-07-22 00:18:41 EDT
361976335,300302650,74,M,21,13,25,5,6,12,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362011504,126053990,39,M,5,10,16,5,13,14,417,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362087249,125842393,23,M,6,13,8,1,13,1,567,1,1,,0,20,6,,,1,2019-07-22 00:18:41 EDT
362103665,125738849,58,M,12,14,8,5,13,14,584,2,1,,29,38,16,,9,1,2019-07-22 00:18:41 EDT
362191124,311059521,24,M,1,10,26,2,2,1,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362209470,125583088,37,M,12,16,27,1,8,1,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362329344,125761957,41,M,7,30,25,1,3,6,999,3,1,,0,24,14,,4,1,2019-07-22 00:18:41 EDT
362335333,310416722,47,M,12,20,42,5,13,1,883,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362363343,305350944,24,M,5,5,5,14,18,14,577,2,1,8880,70,70,23,,,1,2019-07-22 00:18:41 EDT
362446296,120126461,60,M,1,10,29,2,1,7,507,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362460321,313640336,62,M,1,10,8,2,2,13,235,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362503740,119939544,49,M,2,4,12,2,13,9,869,1,1,,11,11,16,,8,1,2019-07-22 00:18:41 EDT
362536344,126162247,23,M,1,10,27,1,8,10,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362538753,126171404,60,M,7,2,5,2,2,1,503,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362566044,126103217,28,M,21,19,43,14,18,17,863,2,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
362566044,126103217,27,M,21,19,43,14,18,17,863,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362661902,305815995,39,F,6,13,5,5,17,9,869,1,1,,5,5,18,,26,1,2019-07-22 00:18:41 EDT
362661902,305815995,39,F,6,13,5,5,17,9,869,1,1,,50,5,18,,26,2,2019-07-22 00:18:41 EDT
362661936,305921124,40,M,9,19,43,1,18,1,594,1,1,,1,1,4,,,1,2019-07-22 00:18:41 EDT
362710147,300257334,26,M,21,1,27,2,8,9,588,1,1,,12,40,5,,,1,2019-07-22 00:18:41 EDT
362710378,301783916,22,M,1,13,39,1,6,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362712887,125235432,38,M,6,13,8,5,8,20,999,1,1,,20,9,18,,27,1,2019-07-22 00:18:41 EDT
362712929,125235457,28,M,21,13,22,5,8,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362712994,300259124,25,M,6,13,8,5,13,1,567,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362716565,302931969,41,M,6,13,25,5,8,6,999,1,1,,0,29,14,,23,1,2019-07-22 00:18:41 EDT
362721300,307449058,56,M,2,5,5,1,4,13,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
362721417,308554377,63,M,21,31,43,12,18,14,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
379002611,314809377,25,M,6,13,29,6,18,6,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
380193193,104216585,20,M,10,16,15,14,18,8,479,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
380214734,106849086,37,M,10,19,15,13,18,6,549,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
380462507,104745997,50,F,21,5,43,12,18,7,448,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
380541052,101240422,41,M,10,4,15,13,18,1,575,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
399791615,300790565,25,M,1,12,26,2,3,4,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
902060359,314698606,29,M,1,10,26,2,4,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
903050607,302017603,54,M,1,2,26,2,4,1,749,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
